id,title,rating_number,rating_text,reviews_count,avg_check,type,cuisines,tags
44682,Лоза,7.2,Хорошо,6,1200,Кафе,грузинская,"живая музыка,кальян,спортивные трансляции,парковка"
44419,Герберг,6.5,Неплохо,3,1000,Рюмочная,русская,"живая музыка,шоу-программа,бизнес-ланч"
31478,Николай,7.7,Хорошо,5,1500,Кафе,"европейская,русская","здесь живут котики,бизнес-ланч,спортивные трансляции,завтрак,доставка"
43158,Punta Prima,6.8,Неплохо,3,1500,Ресторан,"европейская,стейки,торты на заказ,десерты","за городом,детское меню,живая музыка,бизнес-ланч,кальян"
44971,Osteria Numero Uno,6.7,Неплохо,2,1500,Ресторан,"европейская,итальянская,пицца",
37690,Гранд европейский экспресс,6.6,Неплохо,5,1500,Ресторан,европейская,парковка
33979,Мьюз,6.8,Неплохо,5,1500,Бар,европейская,кальян
39739,Gazgolder Club & Tea Room,3.3,Плохо,3,1200,Клуб,азиатская,"здесь танцуют,dj,камин"
37891,Московское небо,6.6,Неплохо,3,1250,Ресторан,"европейская,русская",парковка
38855,Olymp Junior,6.7,Неплохо,9,1000,Ресторан,"азербайджанская,восточная","детское меню,парковка"
39438,Perfect,6.7,Неплохо,2,1200,Ресторан,"европейская,грузинская","караоке,живая музыка"
38538,Corner Grill,7.0,Хорошо,4,1000,Ресторан,"европейская,американская",
30573,Pivbar,7.0,Хорошо,6,1500,Ресторан,"европейская,крафтовое пиво",
40984,Kozlovna,6.7,Неплохо,1,1300,Ресторан,"европейская,чешская",своя пивоварня
31145,Courvoisier,6.6,Неплохо,8,1500,Кафе,"европейская,коктейли,пицца,стейки","бизнес-ланч,dj,спортивные трансляции,завтрак,парковка"
31278,Ichiban Boshi,6.9,Неплохо,2,1500,Ресторан,"японская,суши","бизнес-ланч,доставка"
30802,Mollie’s,6.8,Неплохо,7,1500,Паб,европейская,"живая музыка,бизнес-ланч,спортивные трансляции,завтрак,парковка"
43049,Catavina,7.8,Хорошо,5,1400,Ресторан,"европейская,итальянская,русская,бельгийская,авторская,коктейли",завтрак
43423,Хелоу пипл!,6.7,Неплохо,2,1400,Кафе,"европейская,десерты,вегетарианские блюда","детское меню,завтрак"
35611,Традиции вкуса,7.2,Хорошо,5,1500,Кафе,"европейская,итальянская,суши,пицца","за городом,доставка"
41610,Harat's Irish Pub,6.8,Неплохо,8,1200,Паб,"европейская,американская","здесь танцуют,живая музыка,бизнес-ланч,dj,спортивные трансляции"
31719,Жигули,6.0,Неплохо,10,1500,Ресторан,"европейская,русская","кальян,своя пивоварня,парковка"
31509,Гроссбир,7.1,Хорошо,3,1500,Ресторан,"европейская,пицца","детское меню,караоке,бизнес-ланч,спортивные трансляции"
33940,Пекинский сад,7.3,Хорошо,1,1300,Ресторан,"китайская,азиатская",
33716,Бакинский дворик,6.7,Неплохо,7,1500,Ресторан,"европейская,азербайджанская,суши,кавказская",кальян
31525,Сандык,7.3,Хорошо,3,1500,Ресторан,"европейская,восточная","доставка,парковка"
35083,Илья Муромец,6.5,Неплохо,10,1500,Ресторан,русская,"детские мастер-классы,детское меню,детская комната,бизнес-ланч,завтрак"
37020,Jacky Jacky Gastrobar,7.3,Хорошо,6,1500,Гастробар,европейская,завтрак
44240,Si Pizza,7.3,Хорошо,1,1000,Пиццерия,"европейская,итальянская,пицца",можно с животными
42314,J'Pan,7.1,Хорошо,3,1100,Кафе,"японская,азиатская","завтрак,доставка"
39429,Ребрышки и крылышки,7.5,Хорошо,7,1200,Ресторан,американская,парковка
44083,Ra'men,6.2,Неплохо,2,1000,Кафе,"азиатская,японская,рамен",доставка
40231,Пропаганда,6.6,Неплохо,3,1200,Клуб,"европейская,итальянская","здесь танцуют,бизнес-ланч,dj,завтрак,парковка"
40637,Пробка,6.9,Неплохо,4,1200,Бар,"бургеры,крафтовое пиво,стейки,американская","бизнес-ланч,спортивные трансляции,парковка"
41810,Prosecco Bar PR11,7.2,Хорошо,5,1500,Бар,"итальянская,европейская","бизнес-ланч,dj"
42707,Pizza Sushi Wok,2.8,Ужасно,2,900,Кафе,"азиатская,европейская,пицца,суши,крафтовое пиво,японская","бизнес-ланч,dj,завтрак,доставка"
43030,Веганам.нет,3.8,Плохо,2,900,Бургерная,"европейская,американская","за городом,доставка"
42809,Offshore,3.9,Плохо,3,1400,Кальянная,закуски,"кальян,спортивные трансляции,настольные игры,парковка"
46129,The Rink,5.7,Нормально,3,1400,Кафе,"европейская,итальянская,вегетарианские блюда","детская комната,завтрак,доставка,парковка"
31163,Нияма,4.0,Посредственно,4,1000,Ресторан,"японская,суши","детское меню,бизнес-ланч,доставка"
43547,Hydra,3.2,Плохо,3,1500,Бар,"европейская,коктейли",парковка
32195,Piccolo Diabolo,4.7,Посредственно,2,1000,Пиццерия,"итальянская,пицца","детская комната,бизнес-ланч,спортивные трансляции,завтрак,парковка"
31875,Пицца-фабрика,5.4,Нормально,4,1000,Пиццерия,"европейская,суши,пицца,японская,итальянская,азиатская","доставка,парковка"
32506,Две палочки,4.7,Посредственно,2,1500,Ресторан,"европейская,смешанная,суши",доставка
34155,City Pizza,5.6,Нормально,4,1400,Пиццерия,"европейская,пицца,суши,вегетарианские блюда","доставка,парковка"
41755,Sticks sushi & wine bar,5.2,Нормально,10,1300,Ресторан,"японская,азиатская,суши","заказ кейтеринга,dj,доставка,парковка"
44135,Lunch Joy,8.2,Отлично,2,1000,Кафе,"азиатская,китайская","бизнес-ланч,кальян,доставка,парковка"
45564,Страна 43 41,5.2,Нормально,2,1500,Ресторан,кавказская,"бизнес-ланч,кальян"
42764,Marselle,7.9,Хорошо,9,1500,Ресторан,"итальянская,европейская,авторская,суши,пицца,стейки,бургеры","здесь танцуют,за городом,панорамный вид,детское меню,караоке"
31620,Кафе дяди Сэма,5.0,Нормально,3,1500,Кафе,"мексиканская,коктейли,американская","караоке,бизнес-ланч,спортивные трансляции,настольные игры,бильярд"
34429,Viva Roma,5.6,Нормально,3,1500,Ресторан,"средиземноморская,авторская,пицца","за городом,доставка"
44659,Колокол,4.4,Посредственно,9,1500,Бар,"европейская,коктейли",
30488,Lumberjack Bar,7.6,Хорошо,5,1400,Бар,"европейская,коктейли,бургеры,американская","бизнес-ланч,спортивные трансляции"
40532,Lova Lova Multibar,8.1,Отлично,5,1500,Ресторан,"европейская,смешанная,итальянская,азиатская","караоке,бизнес-ланч,dj,кальян,спортивные трансляции"
33939,Кантри,8.2,Отлично,6,1500,Паб,"европейская,пицца,коктейли,стейки","за городом,детское меню,живая музыка,кальян,спортивные трансляции"
39497,Jerry's Pub,8.3,Отлично,5,1000,Паб,"европейская,стейки,бургеры,крафтовое пиво","за городом,живая музыка,спортивные трансляции,парковка"
36907,Let's Rock,8.1,Отлично,3,1500,Бар,европейская,"здесь танцуют,dj,кальян"
31895,Гогиели,7.8,Хорошо,3,1500,Ресторан,грузинская,"караоке,живая музыка,спортивные трансляции,доставка,парковка"
33812,Долма,8.1,Отлично,6,1500,Ресторан,"азербайджанская,армянская,грузинская","живая музыка,доставка"
32617,Виктория,8.2,Отлично,5,1500,Ресторан,"европейская,кавказская","живая музыка,доставка,парковка"
33712,Борго,8.0,Отлично,3,1500,Кафе,"европейская,итальянская,японская","детские мастер-классы,бизнес-ланч,спортивные трансляции,доставка,парковка"
41688,Берег,8.3,Отлично,4,1100,Кафе,"европейская,смешанная,пицца,русская,японская","за городом,детское меню,живая музыка,бизнес-ланч,завтрак"
35812,Boondock,8.3,Отлично,2,1500,Паб,"стритфуд,европейская","бизнес-ланч,спортивные трансляции,парковка"
34207,"Бельгийская брассери 0,33",8.3,Отлично,2,1500,Ресторан,"бельгийская,европейская,крафтовое пиво",парковка
31535,Азербайджан,7.1,Хорошо,10,1500,Ресторан,"европейская,азербайджанская,кавказская","детское меню,детская комната,живая музыка,шоу-программа,кальян"
33227,9 этаж,8.3,Отлично,4,1500,Ресторан,"европейская,пицца,суши","караоке,бизнес-ланч,кальян,доставка"
36097,Shelby,8.5,Отлично,2,1000,Бар,"европейская,кавказская,коктейли","здесь танцуют,детское меню,караоке,живая музыка,шоу-программа"
31319,Черчилль,8.4,Отлично,6,1500,Паб,европейская,"детское меню,спортивные трансляции"
42895,Food Mama,7.2,Хорошо,22,1500,Семейный ресторан,"европейская,десерты","детское меню,детская комната,завтрак"
34015,Строгинская гавань,8.4,Отлично,6,1500,Ресторан,"европейская,азербайджанская",доставка
31289,Старый город,8.3,Отлично,2,1500,Ресторан,"европейская,кавказская","детское меню,бизнес-ланч,доставка,парковка"
39809,Сицилия,8.2,Отлично,6,1500,Кафе,"итальянская,европейская,смешанная","караоке,живая музыка,бизнес-ланч,доставка,парковка"
34082,Stay True Bar,8.1,Отлично,10,1500,Бар,"коктейли,американская","здесь танцуют,бизнес-ланч,парковка"
31013,Sisters,8.3,Отлично,2,1200,Кафе,"европейская,итальянская","бизнес-ланч,доставка,парковка"
34210,Пипони,8.0,Отлично,7,1000,Пиццерия,"европейская,итальянская,пицца",доставка
31560,O’Hara,8.3,Отлично,5,1500,Паб,европейская,"живая музыка,бизнес-ланч,спортивные трансляции,завтрак,парковка"
40983,Русский паб,8.3,Отлично,3,1400,Гастробар,"авторская,русская,коктейли,крафтовое пиво",
31732,Монте-Кристо,8.4,Отлично,5,1500,Ресторан,европейская,"шоу-программа,бизнес-ланч,спортивные трансляции,завтрак,доставка"
30980,Последняя капля,8.3,Отлично,3,1500,Бар,"мексиканская,европейская,коктейли","бизнес-ланч,спортивные трансляции"
39304,Мармелад,8.3,Отлично,5,1000,Кафе,"европейская,смешанная,восточная,японская","караоке,живая музыка,бизнес-ланч,кабинки,парковка"
40159,Lustra Bar,8.1,Отлично,5,1300,Бар,"европейская,суши","детское меню,караоке,детская комната,живая музыка,бизнес-ланч"
41965,Молодежь,6.1,Неплохо,23,1000,Бар,"европейская,смешанная,коктейли,пицца,суши","здесь танцуют,караоке"
42022,Конак,8.1,Отлично,3,1400,Ресторан,"восточная,европейская,смешанная,турецкая","детская комната,живая музыка,кальян,спортивные трансляции,завтрак"
35683,Les,8.3,Отлично,2,1500,Кафе,европейская,
38169,Beer Happens,5.3,Нормально,3,1500,Паб,"авторская,крафтовое пиво",бранч
30523,Pinzeria by Bontempi,8.0,Отлично,9,1500,Пиццерия,"европейская,авторская,итальянская,пицца","доставка,парковка"
46108,ГудСтори,9.9,Идеально,5,1300,Ресторан,"европейская,стейки,бургеры,крафтовое пиво,коктейли,английская,постное меню","еда навынос,детское меню,детская комната,живая музыка,бизнес-ланч"
46571,Vabene,10.0,Идеально,3,1500,Пиццерия,"итальянская,пицца","завтрак,доставка"
30829,Punch & Judy Pub,8.5,Отлично,5,1500,Паб,"европейская,английская,ирландская","бизнес-ланч,спортивные трансляции"
31021,Март,8.3,Отлично,8,1600,Кафе,"европейская,средиземноморская","при отеле,живая музыка,бизнес-ланч,шоу-программа,завтрак"
42883,Дом культур,7.9,Хорошо,6,1800,Ресторан,европейская,"живая музыка,dj"
31024,Черетто,8.6,Отлично,2,1900,Ресторан,"европейская,итальянская,смешанная,пицца,суши","dj,кальян,спортивные трансляции,доставка,парковка"
31133,Цыцыла,8.0,Отлично,7,2000,Ресторан,"узбекская,грузинская","живая музыка,спортивные трансляции,доставка,парковка"
30509,Noor,7.8,Хорошо,7,1600,Бар,"европейская,коктейли","здесь танцуют,dj"
30676,Chainaya. Tea & Cocktails,8.4,Отлично,3,2000,Кафе,"китайская,азиатская,коктейли",парковка
30498,Molon Lave,8.5,Отлично,12,1850,Ресторан,греческая,"доставка,парковка"
37730,Глобус,8.8,Отлично,2,2000,Ресторан,"мексиканская,латиноамериканская","караоке,бизнес-ланч,боулинг,бильярд,доставка"
31194,Веранда у дачи,8.2,Отлично,5,2000,Ресторан,"узбекская,грузинская","за городом,живая музыка,спортивные трансляции,завтрак,доставка"
30606,Булошная,9.0,Идеально,4,1800,Кафе,"европейская,русская",завтрак
40917,Шервуд,8.7,Отлично,14,1600,Ресторан,"кавказская,европейская,смешанная,бургеры,шашлыки,итальянская","здесь танцуют,живая музыка,бизнес-ланч,шоу-программа,кальян"
30496,Боэми,8.7,Отлично,3,2000,Ресторан,"восточная,сербская","доставка,камин,парковка"
34935,Старая башня,9.0,Идеально,2,2000,Ресторан,"русская,блюда из дичи","камин,парковка"
31436,Seasons,8.9,Отлично,6,2000,Ресторан,"европейская,итальянская,смешанная,пицца,рыба и морепродукты,суши,торты на заказ,грузинская","детское меню,кальян,парковка"
42243,Officina,8.8,Отлично,2,1800,Ресторан,"итальянская,европейская",
31671,Mendeleev,7.9,Хорошо,9,2000,Бар,коктейли,
37569,Chalet,9.0,Идеально,25,1600,Ресторан,"средиземноморская,итальянская","за городом,караоке,живая музыка,шоу-программа,кальян"
31307,Ландринъ,9.2,Идеально,4,1600,Ресторан,"европейская,русская,стейки","детское меню,детская комната,бизнес-ланч,завтрак,парковка"
31112,I Love Cake,8.3,Отлично,2,1700,Кондитерская,американская,"завтрак,парковка"
30682,Кофемания,8.0,Отлично,6,2000,Кофейня,"европейская,стейки,торты на заказ","детское меню,доставка,парковка"
31236,Bourbon Street,7.9,Хорошо,6,2000,Бар,"мексиканская,американская","живая музыка,спортивные трансляции,парковка"
34530,Белый,8.1,Отлично,5,2000,Ресторан,"европейская,итальянская,пицца,десерты,устрицы","панорамный вид,детское меню,живая музыка,бизнес-ланч,парковка"
34609,Fusion,9.1,Идеально,6,2000,Ресторан,"европейская,суши,пицца,японская","кальян,доставка"
31060,Фаренгейт,8.2,Отлично,6,2000,Ресторан,"авторская,русская","бранч,доставка,парковка"
35103,Ротонда,8.2,Отлично,11,2000,Ресторан,"европейская,итальянская,суши,пицца,стейки","детское меню,детская комната,доставка"
31078,Шатер,8.3,Отлично,7,2000,Ресторан,"грузинская,русская,коктейли","панорамный вид,ресторан у воды"
39322,Палисад,9.2,Идеально,2,1600,Ресторан,европейская,"за городом,детское меню,шоу-программа,dj,завтрак"
30487,El Asador,9.2,Идеально,2,2000,Ресторан,"испанская,стейки","детское меню,бизнес-ланч,завтрак,парковка"
41260,Burgundy Wine Space,9.2,Идеально,2,1700,Ресторан,авторская,
31552,Accenti,9.2,Идеально,2,1700,Ресторан,"итальянская,европейская",
30632,Джон Донн,9.1,Идеально,5,1500,Паб,"европейская,коктейли,стейки,английская,ирландская","бизнес-ланч,спортивные трансляции,завтрак,парковка"
30596,Честная кухня,9.3,Идеально,43,2000,Ресторан,"европейская,авторская,русская,блюда из дичи,стейки","доставка,парковка"
30751,Академия,8.2,Отлично,5,2000,Кафе,"европейская,итальянская,пицца,стейки","детское меню,бизнес-ланч,завтрак,парковка"
30647,Boston Seafood & Bar,7.7,Хорошо,8,2000,Ресторан,"европейская,рыба и морепродукты,крабы","бизнес-ланч,парковка"
30515,Цветение сакуры,8.0,Отлично,4,2000,Ресторан,"японская,суши","бизнес-ланч,спортивные трансляции,парковка"
47031,Lila Asia,7.1,Хорошо,3,2000,Ресторан,"азиатская,суши,японская",
30934,La bottega siciliana,7.9,Хорошо,5,2000,Ресторан,"итальянская,пицца,стейки",парковка
32170,Жи есть,6.9,Неплохо,7,2000,Кафе,кавказская,"бизнес-ланч,кальян,спортивные трансляции,завтрак,доставка"
31841,Don David,7.7,Хорошо,9,2000,Ресторан,"европейская,итальянская,пицца,вегетарианские блюда","за городом,доставка,ресторан у воды"
30599,Goodman,8.2,Отлично,8,2000,Ресторан,"европейская,стейки,американская","детское меню,живая музыка,спортивные трансляции,доставка,парковка"
37750,Стражек,8.3,Отлично,5,1500,Ресторан,"европейская,чешская,крафтовое пиво","живая музыка,бизнес-ланч,своя пивоварня,парковка"
30953,Санремо,8.2,Отлично,2,2000,Ресторан,"средиземноморская,итальянская","спортивные трансляции,парковка"
46723,Russian Wine Bar&Shop,7.4,Хорошо,5,1800,Ресторан,"европейская,русская,русская","живая музыка,бизнес-ланч,шоу-программа,dj,доставка"
33043,Трамплин,8.0,Отлично,3,2000,Ресторан,европейская,"шоу-программа,dj,кальян,парковка"
33640,Pub Daddy,8.3,Отлично,2,1900,Паб,"европейская,коктейли,английская,постное меню","караоке,dj,спортивные трансляции,доставка"
31305,Rock’n’Roll Bar & Café,8.5,Отлично,6,2000,Бар,"европейская,коктейли,пицца,итальянская","живая музыка,бизнес-ланч,завтрак,парковка"
31649,Tiki Bar,7.2,Хорошо,16,1900,Бар,"мексиканская,смешанная,латиноамериканская,европейская,коктейли,бургеры,пицца","здесь танцуют,бизнес-ланч,шоу-программа,dj,кальян"
33247,Владимир,8.8,Отлично,2,2000,Ресторан,"европейская,пицца","при отеле,детское меню,завтрак"
32614,Венеция,8.3,Отлично,5,2000,Ресторан,"итальянская,пицца",
38721,Bocconcino,8.0,Отлично,3,2000,Ресторан,"итальянская,пицца,суши,японская","панорамный вид,доставка,парковка"
30667,Белый журавль,8.2,Отлично,22,2000,Ресторан,корейская,"доставка,кабинки,парковка"
32267,Primavera,8.9,Отлично,5,2000,Ресторан,"европейская,пицца","за городом,детское меню,доставка"
30765,Terrine,8.4,Отлично,6,2000,Ресторан,"европейская,смешанная","заказ кейтеринга,детское меню,кулинарные мастер-классы,парковка"
31243,Тинатин,7.2,Хорошо,9,2000,Ресторан,"кавказская,грузинская","детское меню,живая музыка,кальян,доставка,парковка"
33989,Солнце,8.5,Отлично,2,2000,Ресторан,европейская,"за городом,доставка,парковка"
38950,Раковая на Тишинке,8.5,Отлично,5,1700,Паб,рыба и морепродукты,спортивные трансляции
31672,Zodiac,8.4,Отлично,7,1900,Ресторан,"азиатская,авторская,суши,японская","детское меню,dj,парковка"
31046,Итальянец,8.4,Отлично,18,2000,Ресторан,"авторская,итальянская","детское меню,детская комната,живая музыка,бизнес-ланч,доставка"
30661,Martinez,8.7,Отлично,3,2000,Бар,"европейская,коктейли,стейки,пицца",парковка
33630,Жан Реми,8.4,Отлично,5,2000,Ресторан,"европейская,итальянская",ресторан у воды
30609,Будвар,8.6,Отлично,5,2000,Ресторан,"чешская,европейская","здесь живут котики,доставка"
30492,Dr. Живаго,5.8,Нормально,26,2000,Ресторан,"русская,блюда из дичи,торты на заказ","спортивные трансляции,доставка,парковка"
32099,Бирхоф,7.9,Хорошо,8,2000,Ресторан,"европейская,немецкая","бизнес-ланч,спортивные трансляции"
35853,Beef Time,8.6,Отлично,2,1700,Ресторан,"европейская,итальянская,стейки,американская","детское меню,бизнес-ланч,спортивные трансляции"
37239,Backstage,8.7,Отлично,4,2000,Ресторан,"европейская,итальянская,японская","бизнес-ланч,парковка"
33112,Яуза,8.6,Отлично,7,2000,Ресторан,"европейская,грузинская","детское меню,живая музыка,кальян,спортивные трансляции,завтрак"
41931,Черетто море,8.4,Отлично,6,1800,Ресторан,"средиземноморская,рыба и морепродукты,суши,устрицы,вегетарианские блюда",
34778,Усадьба,8.6,Отлично,5,2000,Ресторан,русская,детское меню
32421,Виноградник,7.6,Хорошо,4,2000,Ресторан,смешанная,"кабинки,парковка"
31126,Бакинский бульвар,7.6,Хорошо,2,2000,Ресторан,"европейская,азербайджанская,русская","живая музыка,кальян,спортивные трансляции,завтрак,доставка"
31355,Чердак,7.6,Хорошо,5,2000,Бар,"европейская,рыба и морепродукты,крабы,суши,азиатская",парковка
42135,Yura,7.7,Хорошо,7,2000,Ресторан,"европейская,авторская,скандинавская,торты на заказ","еда навынос,при отеле,панорамный вид,детское меню,живая музыка"
46389,Sketch Café,7.1,Хорошо,2,1750,Ресторан,"европейская,итальянская","панорамный вид,детское меню,детская комната,доставка,ресторан у воды"
31166,Piccolino,7.7,Хорошо,3,1800,Ресторан,итальянская,"еда навынос,детское меню,бизнес-ланч"
35693,Drunken Duck Pub,7.7,Хорошо,4,1600,Паб,"европейская,крафтовое пиво,ирландская","живая музыка,спортивные трансляции,парковка"
31879,Шахин-шах,8.0,Отлично,2,1600,Ресторан,"европейская,грузинская,суши","детское меню,детская комната,живая музыка,спортивные трансляции,доставка"
37591,Николина Гора,7.8,Хорошо,5,2000,Кафе,"средиземноморская,русская,французская","живая музыка,бизнес-ланч,парковка"
34956,Лобби-бар,7.9,Хорошо,4,2000,Ресторан,европейская,парковка
34051,Макото,7.8,Хорошо,10,2000,Ресторан,"японская,суши","бизнес-ланч,доставка,парковка"
30860,Il forno,7.8,Хорошо,2,2000,Ресторан,"европейская,итальянская,средиземноморская,пицца,устрицы","заказ кейтеринга,доставка,парковка"
33939,Кантри,8.2,Отлично,6,1500,Паб,"европейская,коктейли,пицца,стейки","за городом,детское меню,живая музыка,кальян,спортивные трансляции"
30935,Джон Булл,8.3,Отлично,8,2000,Паб,"стейки,коктейли,английская","детская комната,живая музыка,бизнес-ланч,спортивные трансляции"
31493,Генацвале,7.9,Хорошо,19,2000,Ресторан,"европейская,кавказская,грузинская","доставка,парковка"
32274,Армения,8.1,Отлично,5,2000,Ресторан,армянская,"завтрак,парковка"
39954,Tutta la vita,7.8,Хорошо,3,1800,Ресторан,"итальянская,европейская","детское меню,детская комната,кальян,завтрак,парковка"
44701,Пифагор,6.2,Неплохо,20,2000,Ресторан,"смешанная,греческая,европейская,рыба и морепродукты",бизнес-ланч
37607,Любить по-русски,8.1,Отлично,3,2000,Ресторан,"европейская,русская","за городом,бильярд,ресторан у воды,парковка"
37143,Лубянка,8.4,Отлично,3,2000,Клуб,европейская,караоке
31611,Casa Agave,9.2,Идеально,16,2000,Ресторан,"мексиканская,латиноамериканская,коктейли","здесь танцуют,бизнес-ланч,dj,доставка,парковка"
38476,Казбек,7.7,Хорошо,11,1900,Ресторан,"грузинская,кавказская","завтрак,доставка,парковка"
45278,Catch,1.8,Хуже некуда,2,1600,Ресторан,"рыба и морепродукты,суши,азиатская","детская комната,бизнес-ланч,завтрак,парковка"
38750,Boston Seafood & Bar,2.0,Ужасно,2,2000,Ресторан,рыба и морепродукты,бизнес-ланч
34909,Liberty,4.3,Посредственно,3,2000,Бар,"мексиканская,латиноамериканская,коктейли,стейки,кубинская,бразильская","здесь танцуют,живая музыка,бизнес-ланч,спортивные трансляции,завтрак"
43051,Караоке Lights,4.4,Посредственно,3,1600,Клуб,"европейская,итальянская,стейки,бургеры,суши,коктейли,американская","здесь танцуют,караоке,шоу-программа,кальян"
40771,Craft Kitchen,4.8,Посредственно,2,1650,Гастробар,"европейская,крафтовое пиво,рыба и морепродукты","заказ кейтеринга,бизнес-ланч,кальян,спортивные трансляции,настольные игры"
31341,Шпатен-хаус,5.7,Нормально,4,2000,Паб,"европейская,немецкая","бизнес-ланч,спортивные трансляции,парковка"
41889,Buro TSUM,4.3,Посредственно,2,1800,Ресторан,"средиземноморская,европейская",панорамный вид
43470,Rusalka Bistro,5.8,Нормально,2,1800,Ресторан,"европейская,итальянская,средиземноморская,русская,пицца,стейки,бургеры,рыба и морепродукты,американская","за городом,кальян"
38679,Cheese Connection,6.7,Неплохо,4,2000,Ресторан,европейская,"бранч,заказ кейтеринга"
44205,Крабоlove,5.5,Нормально,3,1800,Ресторан,"европейская,средиземноморская,пицца,рыба и морепродукты,крабы,устрицы",dj
31823,Чехов,5.8,Нормально,7,2000,Кафе,"европейская,русская",
31033,Сытый лось,6.0,Неплохо,3,1500,Ресторан,"смешанная,европейская,коктейли,крафтовое пиво,стейки,пицца,русская","караоке,детская комната,живая музыка,бизнес-ланч,кальян"
46509,Купцы и устрицы,5.7,Нормально,1,1900,Ресторан,"русская,французская","бизнес-ланч,завтрак"
31968,Мой двор,5.2,Нормально,2,2000,Ресторан,"европейская,грузинская","детское меню,спортивные трансляции,бильярд,камин,парковка"
48612,Mein Shatz,6.5,Неплохо,2,2000,Ресторан,"европейская,итальянская,азиатская,японская,пицца,суши",
47690,Понтон,7.5,Хорошо,2,1700,Ресторан,"европейская,пицца,итальянская","за городом,панорамный вид,караоке,ресторан у воды"
33297,Ласточка,1.7,Хуже некуда,5,2000,Кафе,"европейская,кавказская",доставка
47408,Public Cafe,10.0,Идеально,2,1600,Кафе,"европейская,средиземноморская,итальянская,пицца",доставка
46373,Sunny Art,10.0,Идеально,2,1800,Лофт,,можно со своей едой
48310,Dukh Никитская,10.0,Идеально,9,1600,Кальянная,коктейли,"живая музыка,dj,кальян,настольные игры"
42004,Mad Steam,10.0,Идеально,6,1600,Кальянная,закуски,"кальян,настольные игры,кабинки,парковка"
31648,Чайхона №1,9.1,Идеально,3,2000,Ресторан,"европейская,узбекская,японская","караоке,детская комната,кальян,доставка,парковка"
41843,Sun & Moon,7.9,Хорошо,33,1800,Ресторан,"европейская,авторская,рыба и морепродукты,блины","здесь танцуют,панорамный вид,караоке,бизнес-ланч,dj"
32198,Наполеон,9.3,Идеально,7,2000,Банкетный зал,европейская,парковка
31948,Parkhouse,9.0,Идеально,7,1900,Ресторан,"европейская,восточная,русская","детское меню,караоке,детская комната,живая музыка,шоу-программа"
41031,Laduree,7.2,Хорошо,7,2000,Ресторан,"европейская,русская,десерты",
31179,Chelsea,8.7,Отлично,7,2000,Гастробар,"европейская,смешанная,авторская,стейки","бизнес-ланч,спортивные трансляции,завтрак,доставка"
30687,Кимчи,8.5,Отлично,19,1600,Ресторан,"азиатская,корейская,суши,японская","спортивные трансляции,доставка,парковка"
41081,Дружба,6.9,Неплохо,11,2000,Ресторан,"европейская,итальянская","еда навынос,живая музыка,бизнес-ланч,dj,кальян"
35627,Villaggio,9.2,Идеально,6,2000,Ресторан,итальянская,"детское меню,детская комната,парковка"
38132,Wine & Crab,8.8,Отлично,8,2000,Ресторан,"рыба и морепродукты,крабы","доставка,парковка"
44566,Жажда крови,7.8,Хорошо,4,2000,Ресторан,"бургеры,стейки,американская",доставка
36791,Villa Gusto,9.7,Идеально,2,1600,Ресторан,"итальянская,японская,восточная,европейская,азиатская,суши,пицца","караоке,детская комната,живая музыка,настольные игры,доставка"
42042,We Cidreria,10.0,Идеально,3,1700,Бар,"европейская,испанская,рыба и морепродукты",завтрак
30883,Baan Thai,10.0,Идеально,2,2000,Ресторан,тайская,"бизнес-ланч,доставка,парковка"
33019,Хижина,10.0,Идеально,2,2000,Ресторан,"грузинская,европейская","детское меню,живая музыка,кальян,доставка,своя пивоварня"
32907,Ассамблея,9.9,Идеально,4,2000,Ресторан,"европейская,русская,стейки","панорамный вид,детское меню,парковка"
47146,Lila Pastry,10.0,Идеально,1,1900,Кондитерская,"европейская,десерты,коктейли,вегетарианские блюда,спешелти кофе",завтрак
44038,Cedro,9.9,Идеально,9,1900,Ресторан,"итальянская,пицца,стейки","детское меню,доставка,парковка"
33429,Il Патио,10.0,Идеально,3,1500,Ресторан,"европейская,итальянская,пицца","за городом,детское меню,детская комната,бизнес-ланч,завтрак"
30970,Кавказская пленница,8.7,Отлично,8,2000,Ресторан,"грузинская,кавказская,сладости","живая музыка,доставка,парковка"
31130,У Пиросмани,9.5,Идеально,41,2000,Ресторан,грузинская,"живая музыка,парковка"
46888,Дубрава,9.9,Идеально,3,1700,Ресторанный комплекс,"европейская,русская,кавказская",за городом
44666,RusLounge,10.0,Идеально,5,1800,Кальянная,европейская,"кальян,спортивные трансляции"
47198,HookahPlace Garden,10.0,Идеально,3,1650,Кальянная,"авторская,коктейли","панорамный вид,живая музыка,dj,кальян,доставка"
46352,IL Letterato,10.0,Идеально,5,1700,Ресторан,"европейская,итальянская,пицца","детское меню,бизнес-ланч,завтрак,доставка"
47995,Мята Cyber АлтуShка,9.9,Идеально,3,1900,Ресторан,"европейская,азиатская,итальянская","панорамный вид,dj,кальян,спортивные трансляции"
44115,Brasserie Lambic,9.9,Идеально,27,2000,Ресторан,"авторская,бельгийская,европейская,стейки,крафтовое пиво","бизнес-ланч,спортивные трансляции"
31440,Ян Примус,9.8,Идеально,8,2000,Ресторан,"европейская,бельгийская,бургеры","детское меню,детская комната,живая музыка,бизнес-ланч,dj"
